#id: 243
#name: S.cerevisiae - Whole organism, SC (GPM,Aug,2014)
#score: 22.88
#weight: 90%
#description: abundance based on Spectral counting, from<a href="http://www.thegpm.org/" target="_blank">GPM,Aug,2014</a><br/><b>Interaction consistency score</b>: 22.88&nbsp<b>Coverage</b>: 79
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 79
#publication_year: 2014
#filename: 4932-GPM_201408.txt
#
#internal_id	string_external_id	abundance	raw_spectral_count
631695	4932.YHR132C	56.9	2970
629337	4932.YBR265W	12.5	527
632005	4932.YIR010W	3.96	169
633359	4932.YLR446W	0.17	5
632193	4932.YJL141C	20.6	1255
629238	4932.YBR177C	126	5774
629809	4932.YDL236W	81.3	3287
632656	4932.YKL191W	21.6	1059
631187	4932.YGR027W-B	314	2254423
633769	4932.YMR212C	22.5	1498
632414	4932.YJR130C	8.56	602
634739	4932.YOR207C	22.3	2884
634856	4932.YOR319W	15.5	369
629144	4932.YBR091C	36.0	447
634064	4932.YNL157W	110	1378
631280	4932.YGR113W	6.14	119
633610	4932.YMR070W	77.5	1005
630116	4932.YDR268W	16.8	640
634161	4932.YNL253W	4.23	218
633445	4932.YML055W	36.4	855
634303	4932.YNR047W	18.6	1358
628970	4932.YBL049W	1.06	22
634347	4932.YOL013C	0.946	37
630457	4932.YEL034W	2704	52241
630772	4932.YFL023W	19.8	1236
631177	4932.YGR019W	89.1	4645
632356	4932.YJR073C	46.7	1434
630495	4932.YEL069C	1.31	708
631246	4932.YGR081C	57.1	866
633236	4932.YLR335W	178	12218
629562	4932.YDL001W	5.45	247
632803	4932.YLL006W	4.5	160
629627	4932.YDL063C	11.8	620
634067	4932.YNL160W	249	7489
630308	4932.YDR446W	315	8075
633317	4932.YLR409C	19.7	2157
632628	4932.YKL165C	11.2	1378
633816	4932.YMR256C	32.3	178
628886	4932.YAR010C	1177	1974696
634565	4932.YOR045W	288	1464
629075	4932.YBR029C	24.9	1763
630996	4932.YGL106W	534	6912
630973	4932.YGL083W	9.11	969
633381	4932.YLR466W	2.04	5155
635229	4932.YPL279C	1.11	80
629708	4932.YDL139C	2.65	47
629069	4932.YBR023C	10.8	1199
632956	4932.YLR087C	0.069	40
629784	4932.YDL211C	0.287	7
631403	4932.YGR225W	0.055	62
630815	4932.YFL064C	6.04	1901
632658	4932.YKL193C	85.8	3008
633960	4932.YNL062C	19.5	788
634496	4932.YOL151W	127	4883
633856	4932.YMR293C	5.07	290
629840	4932.YDR015C	0.196	23
630784	4932.YFL034C-A	258	4458
629351	4932.YBR279W	118	4584
633343	4932.YLR432W	671	88258
632540	4932.YKL084W	5.77	97
630990	4932.YGL100W	159	6021
629621	4932.YDL057W	5.04	188
632986	4932.YLR116W	15.5	568
632547	4932.YKL091C	24.0	1538
635018	4932.YPL077C	4.11	83
631898	4932.YIL084C	12.4	351
633243	4932.YLR342W	119	31954
631878	4932.YIL066C	27.8	4846
628934	4932.YBL016W	27.8	1093
629699	4932.YDL131W	438	36847
630374	4932.YDR510W	1465	11006
635406	4932.YPR158W-B	312	2233307
633822	4932.YMR262W	2.48	103
633753	4932.YMR196W	27.3	3521
631060	4932.YGL169W	13.6	595
631459	4932.YGR279C	138	4229
632768	4932.YKR078W	0.879	57
632966	4932.YLR097C	6.95	264
631247	4932.YGR082W	140	2932
630956	4932.YGL066W	355	15908
630009	4932.YDR174W	282	5587
630170	4932.YDR320C	21.1	1486
633594	4932.YMR054W	7.67	756
633690	4932.YMR143W	2179	61256
631971	4932.YIL151C	1.69	174
631962	4932.YIL142W	209	13047
632759	4932.YKR070W	29.8	1070
628859	4932.YAL055W	4.21	82
635392	4932.YPR148C	118	4558
631661	4932.YHR099W	211	86590
630021	4932.YDR183W	5.29	149
631252	4932.YGR087C	1600	218911
630832	4932.YFR011C	85.3	1745
629717	4932.YDL148C	53.4	2266
634370	4932.YOL033W	3.64	243
631461	4932.YGR281W	8.37	1365
634438	4932.YOL096C	5.17	177
633039	4932.YLR157C-A	1205	2005682
631329	4932.YGR159C	413	14774
631378	4932.YGR201C	21.4	417
632259	4932.YJL205C	0.821	7
630878	4932.YFR051C	125	3324
634390	4932.YOL052C	46.5	2238
632577	4932.YKL117W	380	6639
629018	4932.YBL092W	2734	15092
635325	4932.YPR085C	0.199	19
634467	4932.YOL122C	5.55	232
633904	4932.YNL008C	0.813	42
632249	4932.YJL196C	5.1	185
631394	4932.YGR216C	0.126	13
634668	4932.YOR143C	19.3	863
635070	4932.YPL127C	256	4710
629288	4932.YBR221C	439	14709
630046	4932.YDR207C	9.28	609
632829	4932.YLL031C	2.67	277
634870	4932.YOR332W	907	20800
631664	4932.YHR102W	13.9	859
634626	4932.YOR104W	11.3	315
635089	4932.YPL145C	232	8686
634818	4932.YOR286W	241	2200
635060	4932.YPL118W	26.4	781
634176	4932.YNL268W	13.2	461
633639	4932.YMR097C	1.98	70
634925	4932.YOR382W	1.11	21
634481	4932.YOL136C	1.2	47
631854	4932.YIL044C	76.8	1674
632079	4932.YJL035C	0.579	10
628931	4932.YBL013W	2.88	113
629004	4932.YBL079W	79.7	15634
630624	4932.YER091C-A	0.772	8
635418	4932.YPR167C	14.7	392
634673	4932.YOR148C	6.15	100
633928	4932.YNL031C	3188	21366
633764	4932.YMR207C	9.73	6045
634766	4932.YOR233W	7.99	610
631006	4932.YGL116W	0.133	7
632524	4932.YKL068W-A	1.34	11
629761	4932.YDL188C	65.8	4861
629765	4932.YDL192W	797	29149
631035	4932.YGL144C	0.955	61
632913	4932.YLR044C	6853	490085
631832	4932.YIL024C	0.257	5
630606	4932.YER080W	74.1	5011
630148	4932.YDR300C	67.6	4464
635039	4932.YPL097W	6.56	314
630393	4932.YDR525W-A	8.68	102
635305	4932.YPR066W	0.765	57
631000	4932.YGL110C	7.19	340
629739	4932.YDL167C	11.3	712
634802	4932.YOR270C	149	12043
630560	4932.YER046W	0.578	12
628997	4932.YBL072C	1975	70606
631773	4932.YHR199C-A	8.17	47
630481	4932.YEL056W	162	6506
634415	4932.YOL077C	117	4020
631818	4932.YIL013C	0.138	28
631646	4932.YHR085W	19.3	701
633234	4932.YLR333C	2967	24591
628938	4932.YBL020W	1.37	125
630514	4932.YER007C-A	147	3406
631894	4932.YIL079C	8.29	337
633012	4932.YLR141W	0.394	18
632879	4932.YLR011W	11.6	269
629624	4932.YDL060W	40.1	2706
629992	4932.YDR159W	120	13531
631250	4932.YGR085C	2195	64324
633098	4932.YLR209C	42.6	1724
630993	4932.YGL103W	3065	28356
631458	4932.YGR278W	2.24	186
634896	4932.YOR355W	7.33	287
628862	4932.YAL058W	2.43	138
631966	4932.YIL146C	0.577	71
633829	4932.YMR269W	20.7	305
631629	4932.YHR072W	11.2	895
635076	4932.YPL133C	2.85	91
628927	4932.YBL009W	6.56	530
633815	4932.YMR255W	41.8	705
631690	4932.YHR128W	326	7471
634387	4932.YOL049W	60.1	3175
629984	4932.YDR151C	0.748	17
631383	4932.YGR205W	47.8	1391
635088	4932.YPL144W	20.3	306
631798	4932.YHR216W	463	71246
630441	4932.YEL021W	173	4947
631232	4932.YGR068C	9.15	544
630955	4932.YGL065C	18.1	1079
633601	4932.YMR061W	16.4	1446
633279	4932.YLR373C	3.73	449
632131	4932.YJL083W	3.92	280
635319	4932.YPR079W	5.15	140
632392	4932.YJR109C	307	38009
631370	4932.YGR193C	149	5911
629326	4932.YBR255C-A	8.65	96
632284	4932.YJR003C	7.09	415
634816	4932.YOR284W	2.88	97
634360	4932.YOL023W	2.64	214
632696	4932.YKR008W	20.6	1705
633215	4932.YLR314C	150	8089
629879	4932.YDR050C	5819	117861
630960	4932.YGL070C	35.3	457
630460	4932.YEL037C	185	5468
629145	4932.YBR092C	59.3	4450
630605	4932.YER079W	126	1861
634699	4932.YOR171C	42.8	2551
629249	4932.YBR187W	25.4	782
632062	4932.YJL019W	4.37	308
631213	4932.YGR049W	20.1	458
629198	4932.YBR139W	19.7	1100
631445	4932.YGR266W	22.3	1767
634555	4932.YOR035C	9.37	944
632950	4932.YLR081W	6.74	1736
629414	4932.YCL038C	0.895	61
630345	4932.YDR482C	3.11	28
629829	4932.YDR005C	21.1	566
631385	4932.YGR207C	155	3998
629392	4932.YCL017C	48.6	2679
633432	4932.YML045W	299	2209675
632843	4932.YLL045C	3281	119275
630540	4932.YER029C	35.7	493
633617	4932.YMR076C	11.3	1453
628805	4932.YAL011W	4.82	144
633721	4932.YMR171C	4.84	259
631677	4932.YHR115C	12.5	512
634024	4932.YNL121C	177	11550
633857	4932.YMR294W	2.33	79
629371	4932.YBR298C	0.181	12
634804	4932.YOR272W	90.9	4160
633614	4932.YMR074C	165	2729
632160	4932.YJL112W	8.28	713
631431	4932.YGR252W	210	10159
635098	4932.YPL153C	15.1	1176
629687	4932.YDL120W	80.4	907
630378	4932.YDR514C	3.58	164
632243	4932.YJL190C	3291	74279
634713	4932.YOR185C	726	29929
634400	4932.YOL061W	91.1	5069
633589	4932.YMR050C	313	2255993
630199	4932.YDR346C	104	4816
630970	4932.YGL080W	16.3	180
634412	4932.YOL073C	2.05	73
629897	4932.YDR068W	43.6	1272
633044	4932.YLR158C	1.53	212
635051	4932.YPL109C	1.2	110
634641	4932.YOR118W	5.87	491
633415	4932.YML028W	1952	44378
632168	4932.YJL120W	0.325	7
629648	4932.YDL084W	627	24504
629700	4932.YDL132W	38.9	3359
628999	4932.YBL074C	2.55	85
630882	4932.YFR054C	0.157	7
631516	4932.YHL031C	36.8	1014
634728	4932.YOR196C	26.2	1021
632331	4932.YJR048W	528	7216
632431	4932.YJR145C	3229	96892
634250	4932.YNL339C	2.51	8332
634038	4932.YNL134C	294	13249
629698	4932.YDL130W-A	425	1863
634120	4932.YNL212W	15.4	1424
632856	4932.YLL058W	1.98	99
629811	4932.YDL238C	0.996	73
635123	4932.YPL178W	26.6	688
630541	4932.YER030W	129	1225
634755	4932.YOR223W	4.24	110
629846	4932.YDR021W	14.3	704
628989	4932.YBL067C	8.81	677
633449	4932.YML058W	82.9	756
633704	4932.YMR156C	1.87	57
629989	4932.YDR156W	120	921
630309	4932.YDR447C	2894	73450
632968	4932.YLR099C	0.446	23
631834	4932.YIL026C	7.97	823
631934	4932.YIL116W	79.8	3136
629702	4932.YDL133W	2.52	154
635033	4932.YPL092W	5.14	145
632120	4932.YJL074C	24.0	2750
630918	4932.YGL030W	1816	24005
631386	4932.YGR208W	62.1	2246
630516	4932.YER008C	11.1	1610
629110	4932.YBR061C	25.4	551
630261	4932.YDR400W	11.9	356
634795	4932.YOR263C	0.302	6
633675	4932.YMR130W	12.8	616
629387	4932.YCL010C	206	6048
629045	4932.YBR001C	3.41	655
633221	4932.YLR320W	0.002	7
634812	4932.YOR280C	23.1	918
630078	4932.YDR235W	0.593	42
632926	4932.YLR057W	3.81	388
633233	4932.YLR332W	7.82	277
631742	4932.YHR174W	11063	723277
629842	4932.YDR017C	16.1	1449
633936	4932.YNL039W	14.3	877
633017	4932.YLR146C	10.6	362
633798	4932.YMR240C	5.0	211
630343	4932.YDR480W	30.4	746
633475	4932.YML082W	7.46	417
632659	4932.YKL194C	11.4	633
634837	4932.YOR303W	69.7	3063
631058	4932.YGL167C	35.7	3497
629100	4932.YBR054W	113	3842
630936	4932.YGL047W	9.21	253
634978	4932.YPL038W	3.91	67
630607	4932.YER081W	269	22095
632312	4932.YJR029W	315	2264248
633301	4932.YLR395C	32.4	209
630049	4932.YDR210C-C	959	1721115
628986	4932.YBL064C	277	6066
633220	4932.YLR319C	15.0	1135
629878	4932.YDR049W	8.33	522
631036	4932.YGL145W	10.8	948
630112	4932.YDR264C	13.8	1208
630591	4932.YER069W	130	13626
633342	4932.YLR431C	1.6	52
629025	4932.YBL099W	735	43203
635173	4932.YPL225W	233	5160
630329	4932.YDR465C	23.3	1014
632983	4932.YLR113W	73.8	3525
635082	4932.YPL138C	5.56	228
631125	4932.YGL231C	60.0	1455
634648	4932.YOR125C	12.1	284
635050	4932.YPL108W	3.18	41
632788	4932.YKR097W	268	15891
631591	4932.YHR043C	32.5	1734
629835	4932.YDR011W	26.3	5118
634839	4932.YOR304W	11.8	1692
633290	4932.YLR384C	38.3	5509
629162	4932.YBR109C	582	11850
634304	4932.YNR048W	2.56	107
634568	4932.YOR048C	20.5	2174
632207	4932.YJL155C	17.3	902
632897	4932.YLR029C	2635	43648
630812	4932.YFL061W	0.213	10
630939	4932.YGL050W	24.0	647
631050	4932.YGL159W	9.28	376
630678	4932.YER139C	18.1	509
632068	4932.YJL025W	0.188	6
629107	4932.YBR058C-A	35.1	238
631428	4932.YGR249W	0.122	5
629160	4932.YBR107C	0.439	16
633922	4932.YNL025C	1.9	69
634590	4932.YOR070C	8.31	485
633575	4932.YMR037C	24.7	686
634538	4932.YOR020W-A	66.2	536
628918	4932.YBL004W	14.4	4399
631401	4932.YGR223C	4.29	249
631347	4932.YGR171C	2.89	220
633664	4932.YMR120C	351	31627
629983	4932.YDR150W	92.5	28116
634892	4932.YOR351C	6.37	306
629466	4932.YCR018C-A	1.55	104
635178	4932.YPL230W	6.97	176
630636	4932.YER102W	1975	70606
634089	4932.YNL181W	18.5	779
632724	4932.YKR035W-A	73.3	1368
629426	4932.YCL049C	0.705	22
630409	4932.YDR541C	2.37	70
630945	4932.YGL056C	82.5	2757
632418	4932.YJR134C	12.8	1003
630872	4932.YFR045W	1.58	89
634162	4932.YNL254C	0.812	39
630352	4932.YDR489W	12.2	448
634527	4932.YOR011W	0.374	75
632875	4932.YLR007W	3.48	137
630836	4932.YFR014C	47.8	2338
633408	4932.YML021C	11.9	450
632055	4932.YJL010C	25.2	1783
632984	4932.YLR114C	15.7	1243
633409	4932.YML022W	259	5118
634717	4932.YOR188W	6.91	792
632697	4932.YKR009C	38.7	4387
633282	4932.YLR376C	0.47	9
632205	4932.YJL153C	108	5256
634491	4932.YOL146W	6.93	306
629178	4932.YBR122C	34.0	459
633923	4932.YNL026W	13.5	808
634035	4932.YNL131W	337	4164
634031	4932.YNL128W	1.73	95
633365	4932.YLR452C	8.01	533
630897	4932.YGL010W	1.06	16
630835	4932.YFR013W	8.08	571
635288	4932.YPR049C	2.13	245
634049	4932.YNL144C	1.57	72
629572	4932.YDL010W	19.0	520
634616	4932.YOR094W	35.9	551
631820	4932.YIL014W	3.5	228
631141	4932.YGL247W	0.54	12
633474	4932.YML081W	2.51	277
629054	4932.YBR010W	3188	21366
631186	4932.YGR027W-A	1108	1933236
631314	4932.YGR145W	31.2	1904
631618	4932.YHR064C	692	37520
633861	4932.YMR297W	149	5886
632893	4932.YLR025W	133	3187
635190	4932.YPL242C	1.25	176
630181	4932.YDR328C	260	4643
630134	4932.YDR286C	16.0	156
629710	4932.YDL141W	16.3	1534
632612	4932.YKL150W	539	15704
629902	4932.YDR073W	3.79	65
629646	4932.YDL082W	3509	56791
629658	4932.YDL092W	90.1	1273
632807	4932.YLL009C	83.9	532
630466	4932.YEL043W	12.5	974
633795	4932.YMR237W	32.5	2632
632746	4932.YKR057W	3039	49503
633506	4932.YML109W	4.7	264
631016	4932.YGL125W	27.3	1763
632731	4932.YKR042W	101	1373
631588	4932.YHR040W	11.4	556
634173	4932.YNL265C	29.8	500
632386	4932.YJR103W	60.9	4869
630947	4932.YGL058W	33.8	343
634730	4932.YOR198C	637	21130
633246	4932.YLR344W	2831	38569
634153	4932.YNL245C	14.1	213
632100	4932.YJL055W	117	3044
635342	4932.YPR103W	67.0	2558
632112	4932.YJL066C	97.8	2926
633262	4932.YLR359W	305	15441
634619	4932.YOR097C	4.98	96
632621	4932.YKL159C	16.6	458
629672	4932.YDL106C	8.9	312
629486	4932.YCR034W	36.1	899
629740	4932.YDL168W	90.4	3490
632180	4932.YJL130C	333	86117
630504	4932.YEL076C-A	2.57	666
631932	4932.YIL115C	83.3	15816
634880	4932.YOR341W	128	23109
633831	4932.YMR271C	47.3	2878
634266	4932.YNR012W	9.14	401
629409	4932.YCL033C	45.7	727
633755	4932.YMR198W	0.197	13
631463	4932.YGR283C	7.01	248
634085	4932.YNL177C	22.7	622
632642	4932.YKL178C	2.99	112
635075	4932.YPL132W	7.49	238
632453	4932.YKL004W	12.1	168
635150	4932.YPL203W	61.4	2690
634269	4932.YNR015W	21.6	879
633783	4932.YMR226C	429	13370
634069	4932.YNL162W	1450	6370
631783	4932.YHR209W	10.9	366
632845	4932.YLL047W	0.175	30
634548	4932.YOR030W	0.103	6
635429	4932.YPR175W	4.04	295
634601	4932.YOR078W	55.3	831
631769	4932.YHR196W	36.8	2741
632070	4932.YJL026W	352	15670
633511	4932.YML114C	11.3	421
635372	4932.YPR132W	3092	33300
629270	4932.YBR203W	0.09	17
633430	4932.YML042W	70.6	4784
629959	4932.YDR125C	0.152	9
634257	4932.YNR003W-A	1.98	5
633996	4932.YNL096C	1494	41243
634805	4932.YOR273C	14.4	736
628951	4932.YBL032W	111	2804
631464	4932.YGR284C	49.8	2095
631980	4932.YIL158W	0.758	15
631604	4932.YHR053C	507	5928
630196	4932.YDR343C	125	16142
635364	4932.YPR124W	47.3	1949
633364	4932.YLR451W	0.655	111
631435	4932.YGR256W	223	24369
634167	4932.YNL259C	97.9	717
632037	4932.YIR035C	56.1	1693
632027	4932.YIR026C	32.3	1580
632943	4932.YLR074C	78.8	1296
632158	4932.YJL110C	3.19	177
633845	4932.YMR283C	0.839	45
634653	4932.YOR130C	7.82	312
632325	4932.YJR042W	63.5	6093
635410	4932.YPR160W	117	12424
630559	4932.YER045C	0.316	5
629950	4932.YDR118W	4.1	384
633574	4932.YMR036C	11.2	509
629803	4932.YDL230W	15.3	643
631776	4932.YHR202W	10.1	761
633820	4932.YMR260C	375	4753
633729	4932.YMR176W	0.027	6
630923	4932.YGL035C	60.9	1666
633178	4932.YLR283W	2.01	60
635157	4932.YPL210C	46.2	2982
633781	4932.YMR224C	2.48	140
628943	4932.YBL025W	2.54	56
632719	4932.YKR031C	2.52	430
634917	4932.YOR376W	0.375	12
629353	4932.YBR281C	16.4	1292
628837	4932.YAL036C	75.1	3382
629873	4932.YDR044W	79.2	2533
634073	4932.YNL165W	1.16	29
631731	4932.YHR164C	1.16	169
634631	4932.YOR108W	166	18061
634260	4932.YNR006W	33.4	1955
633291	4932.YLR385C	5.04	99
633392	4932.YML008C	424	20182
634945	4932.YPL005W	0.544	32
635279	4932.YPR040W	16.4	600
631375	4932.YGR198W	8.21	864
633571	4932.YMR033W	30.5	1478
634160	4932.YNL252C	37.4	1031
630451	4932.YEL030W	239	34475
633152	4932.YLR259C	1140	71186
629312	4932.YBR241C	3.09	134
632837	4932.YLL039C	4230	490024
629623	4932.YDL059C	5.23	122
633016	4932.YLR145W	0.964	23
631150	4932.YGL256W	73.9	2315
635351	4932.YPR111W	15.9	1013
630085	4932.YDR242W	0.072	7
635353	4932.YPR113W	57.0	1433
630913	4932.YGL025C	37.7	820
631489	4932.YHL009C	13.2	405
630328	4932.YDR464W	11.7	1416
634409	4932.YOL070C	28.2	1400
630348	4932.YDR485C	2.28	169
634726	4932.YOR194C	20.1	214
631105	4932.YGL212W	12.2	349
633784	4932.YMR227C	212	7881
635354	4932.YPR114W	12.4	403
629009	4932.YBL084C	6.91	516
631302	4932.YGR133W	3.7	99
632272	4932.YJL218W	5.39	77
635301	4932.YPR062W	164	3009
632142	4932.YJL094C	2.69	161
634876	4932.YOR337W	0.909	85
635217	4932.YPL265W	10.7	599
631414	4932.YGR236C	48.2	598
631325	4932.YGR155W	734	39415
631858	4932.YIL047C	5.88	696
634727	4932.YOR195W	16.8	1389
633982	4932.YNL082W	0.559	44
632953	4932.YLR084C	5.66	488
630449	4932.YEL029C	6.3	236
631286	4932.YGR119C	198	8347
634852	4932.YOR316C	32.2	838
629205	4932.YBR145W	163	21862
628821	4932.YAL024C	3.19	433
633171	4932.YLR276C	59.9	3587
630095	4932.YDR251W	24.9	2201
632870	4932.YLR002C	34.7	2648
635295	4932.YPR056W	3.1	142
631276	4932.YGR109W-B	1.53	863
634218	4932.YNL307C	143	6547
633757	4932.YMR200W	11.0	193
630292	4932.YDR430C	25.6	3520
628803	4932.YAL009W	1.61	41
633324	4932.YLR413W	41.5	2404
629345	4932.YBR273C	25.2	862
634993	4932.YPL052W	0.57	26
630462	4932.YEL039C	172	3566
630096	4932.YDR252W	7.27	53
634638	4932.YOR115C	17.8	452
634469	4932.YOL124C	12.9	584
630700	4932.YER157W	11.9	882
629150	4932.YBR097W	0.974	196
628946	4932.YBL028C	112	434
634119	4932.YNL211C	0.968	8
634634	4932.YOR111W	13.1	469
633889	4932.YMR319C	4.77	217
633198	4932.YLR299W	4.86	370
631264	4932.YGR099W	1.28	144
632192	4932.YJL140W	69.0	1403
635013	4932.YPL072W	0.795	47
634595	4932.YOR073W	0	10
635170	4932.YPL222W	15.5	1211
635347	4932.YPR108W	145	4636
631299	4932.YGR130C	117	6873
629481	4932.YCR028C-A	351	5621
633426	4932.YML038C	0.905	56
634238	4932.YNL327W	2.63	208
633079	4932.YLR190W	14.8	508
634991	4932.YPL050C	33.2	1482
632576	4932.YKL116C	8.74	519
633108	4932.YLR219W	40.5	2182
629258	4932.YBR195C	8.7	246
633350	4932.YLR438C-A	457	3232
629616	4932.YDL052C	96.9	2597
631556	4932.YHR014W	0.855	23
634960	4932.YPL020C	15.6	681
634459	4932.YOL114C	0.974	14
632115	4932.YJL069C	34.9	1747
631416	4932.YGR238C	7.05	537
629736	4932.YDL164C	14.0	912
633817	4932.YMR257C	0.081	8
629862	4932.YDR034C-D	35.4	155483
630779	4932.YFL030W	44.8	2140
634771	4932.YOR238W	15.5	526
633849	4932.YMR287C	1.91	193
633697	4932.YMR150C	2.63	51
634247	4932.YNL336W	5.87	1261
629060	4932.YBR014C	22.7	535
631651	4932.YHR089C	665	7070
632985	4932.YLR115W	4.98	501
629718	4932.YDL149W	1.97	165
629796	4932.YDL223C	75.3	8285
632422	4932.YJR137C	55.4	8541
629017	4932.YBL091C-A	0.768	26
629859	4932.YDR034C	2.36	125
629194	4932.YBR135W	34.3	587
634835	4932.YOR301W	3.24	176
633604	4932.YMR064W	1.21	60
630625	4932.YER092W	31.9	398
632498	4932.YKL045W	7.31	374
631805	4932.YIL002C	5.48	499
630277	4932.YDR415C	2.35	106
635109	4932.YPL164C	0.048	5
634007	4932.YNL104C	397	29857
633095	4932.YLR206W	106	4397
633703	4932.YMR155W	0.402	22
629296	4932.YBR227C	21.8	1031
632258	4932.YJL204C	6.47	559
631964	4932.YIL144W	9.49	655
633303	4932.YLR397C	20.2	1820
629386	4932.YCL009C	317	13223
629916	4932.YDR086C	184	1434
629585	4932.YDL022W	408	16884
633003	4932.YLR132C	1.37	42
629814	4932.YDL240W	3.05	380
635450	4932.YPR196W	0.024	33
632885	4932.YLR017W	61.2	2039
632949	4932.YLR080W	5.58	260
629830	4932.YDR006C	11.2	903
632073	4932.YJL029C	6.69	641
633993	4932.YNL093W	12.7	1331
630452	4932.YEL031W	108	13376
632419	4932.YJR135C	0.676	39
633107	4932.YLR218C	13.7	197
630618	4932.YER088C-A	0.601	14
630732	4932.YER183C	6.87	171
634963	4932.YPL023C	16.9	1103
633507	4932.YML110C	72.7	1997
632631	4932.YKL167C	23.4	347
635124	4932.YPL179W	2.77	307
635081	4932.YPL137C	9.89	1188
633919	4932.YNL023C	5.14	498
631913	4932.YIL099W	0.128	5
631004	4932.YGL114W	0.887	81
634643	4932.YOR120W	129	6298
633083	4932.YLR194C	0.632	14
634769	4932.YOR236W	17.6	379
630854	4932.YFR031C-A	2590	86249
634607	4932.YOR084W	5.74	220
630933	4932.YGL043W	116	3435
632832	4932.YLL034C	30.2	2368
634306	4932.YNR050C	210	10203
629647	4932.YDL083C	2179	61256
629514	4932.YCR063W	4.94	65
634889	4932.YOR348C	0.409	25
634432	4932.YOL090W	13.7	1660
634310	4932.YNR054C	48.7	1307
634656	4932.YOR133W	2395	392392
633125	4932.YLR233C	0.827	63
629772	4932.YDL199C	1.58	99
630846	4932.YFR024C-A	72.8	3941
632535	4932.YKL079W	12.7	783
632430	4932.YJR144W	109	3435
629611	4932.YDL047W	44.5	1695
633961	4932.YNL063W	0.192	8
630632	4932.YER098W	1.84	86
628881	4932.YAR002W	109	7098
630243	4932.YDR382W	2744	38060
629247	4932.YBR185C	6.17	185
632605	4932.YKL144C	11.2	205
635273	4932.YPR035W	430	11686
630105	4932.YDR261C	10.1	910
630240	4932.YDR380W	37.2	2834
635222	4932.YPL270W	11.1	768
628941	4932.YBL023C	70.8	7094
633558	4932.YMR022W	39.4	394
633531	4932.YML133C	3.44	8254
632579	4932.YKL119C	17.9	421
629382	4932.YCL005W	1.28	30
631581	4932.YHR034C	14.8	553
631317	4932.YGR147C	12.9	317
629945	4932.YDR113C	5.0	143
630414	4932.YDR545W	2.67	8550
633513	4932.YML116W	0.557	31
634613	4932.YOR091W	94.3	2068
628949	4932.YBL030C	921	41129
633621	4932.YMR080C	20.0	2202
634577	4932.YOR057W	27.6	1228
631022	4932.YGL131C	0.029	19
632087	4932.YJL044C	9.99	374
633094	4932.YLR205C	1.34	49
629084	4932.YBR038W	5.93	538
634004	4932.YNL102W	12.8	2080
635002	4932.YPL061W	1353	74240
632980	4932.YLR110C	37.4	370
629695	4932.YDL128W	29.0	756
631318	4932.YGR148C	3324	27172
630269	4932.YDR407C	7.08	1118
634770	4932.YOR237W	0.948	39
629085	4932.YBR039W	364	10563
629972	4932.YDR139C	35.3	226
632352	4932.YJR069C	152	3358
629117	4932.YBR068C	32.1	1363
632191	4932.YJL139C	1.02	58
633479	4932.YML086C	104	6791
630390	4932.YDR524C-B	0.659	10
633227	4932.YLR326W	12.2	229
633323	4932.YLR412W	7.46	271
632165	4932.YJL117W	50.0	2126
633573	4932.YMR035W	0.491	5
634916	4932.YOR375C	752	50414
632620	4932.YKL157W	180	20487
629187	4932.YBR129C	29.7	936
632989	4932.YLR119W	8.61	171
631038	4932.YGL147C	1900	61433
634096	4932.YNL188W	1.0	40
631227	4932.YGR063C	41.8	456
633711	4932.YMR161W	15.7	283
632215	4932.YJL162C	2.16	129
629108	4932.YBR059C	38.3	4699
633716	4932.YMR166C	0.798	40
632254	4932.YJL200C	95.5	6365
634708	4932.YOR180C	2.42	71
632689	4932.YKR001C	227	17186
629857	4932.YDR032C	549	10098
629501	4932.YCR047C	33.5	602
632260	4932.YJL206C	0.24	15
630971	4932.YGL081W	0.274	7
631585	4932.YHR038W	42.5	600
629580	4932.YDL018C	8.66	190
631131	4932.YGL237C	11.9	158
634647	4932.YOR124C	23.5	3154
630705	4932.YER160C	299	2218231
634394	4932.YOL055C	19.9	1821
632745	4932.YKR056W	19.2	1348
633020	4932.YLR148W	6.58	849
634931	4932.YOR388C	5.16	233
632954	4932.YLR085C	2.0	109
634185	4932.YNL277W	4.39	244
635270	4932.YPR032W	6.71	751
634711	4932.YOR183W	0.004	10
629919	4932.YDR089W	11.4	1101
629192	4932.YBR133C	5.41	519
631340	4932.YGR165W	26.7	853
629913	4932.YDR083W	47.0	1539
633101	4932.YLR212C	9.64	324
632084	4932.YJL041W	479	26783
629703	4932.YDL134C	68.0	4609
630898	4932.YGL011C	213	8068
631715	4932.YHR148W	87.4	1307
630370	4932.YDR507C	29.3	2955
634815	4932.YOR283W	48.2	1280
633691	4932.YMR144W	6.14	164
634603	4932.YOR080W	1.03	75
631255	4932.YGR090W	46.2	6730
630650	4932.YER116C	2.79	51
634472	4932.YOL127W	3469	29251
630326	4932.YDR463W	2.79	103
630364	4932.YDR501W	0.142	5
631696	4932.YHR132W-A	72.7	842
633584	4932.YMR046C	318	293606
632273	4932.YJL219W	7.19	2154
628832	4932.YAL033W	8.48	177
635012	4932.YPL071C	3.44	55
634838	4932.YOR304C-A	53.6	309
630234	4932.YDR375C	4.99	266
632197	4932.YJL145W	58.8	1881
